Data,Último,ID,TIPO
11.11.2021,107.595,664,IBOVESPA
10.11.2021,105.968,665,IBOVESPA
09.11.2021,105.535,666,IBOVESPA
08.11.2021,104.781,667,IBOVESPA
05.11.2021,104.824,668,IBOVESPA
04.11.2021,103.412,669,IBOVESPA
03.11.2021,105.617,670,IBOVESPA
01.11.2021,105.551,671,IBOVESPA
29.10.2021,103.501,672,IBOVESPA
28.10.2021,105.705,673,IBOVESPA
27.10.2021,106.363,674,IBOVESPA
26.10.2021,106.42,675,IBOVESPA
25.10.2021,108.715,676,IBOVESPA
22.10.2021,106.296,677,IBOVESPA
21.10.2021,107.735,678,IBOVESPA
20.10.2021,110.786,679,IBOVESPA
19.10.2021,110.673,680,IBOVESPA
18.10.2021,114.428,681,IBOVESPA
15.10.2021,114.648,682,IBOVESPA
14.10.2021,113.185,683,IBOVESPA
13.10.2021,113.456,684,IBOVESPA
11.10.2021,112.18,685,IBOVESPA
08.10.2021,112.833,686,IBOVESPA
07.10.2021,110.585,687,IBOVESPA
06.10.2021,110.56,688,IBOVESPA
05.10.2021,110.458,689,IBOVESPA
04.10.2021,110.393,690,IBOVESPA
01.10.2021,112.9,691,IBOVESPA
30.09.2021,110.979,692,IBOVESPA
29.09.2021,111.107,693,IBOVESPA
28.09.2021,110.124,694,IBOVESPA
27.09.2021,113.583,695,IBOVESPA
24.09.2021,113.283,696,IBOVESPA
23.09.2021,114.064,697,IBOVESPA
22.09.2021,112.282,698,IBOVESPA
21.09.2021,110.25,699,IBOVESPA
20.09.2021,108.844,700,IBOVESPA
17.09.2021,111.439,701,IBOVESPA
16.09.2021,113.794,702,IBOVESPA
15.09.2021,115.063,703,IBOVESPA
14.09.2021,116.181,704,IBOVESPA
13.09.2021,116.404,705,IBOVESPA
10.09.2021,114.286,706,IBOVESPA
09.09.2021,115.361,707,IBOVESPA
08.09.2021,113.413,708,IBOVESPA
06.09.2021,117.869,709,IBOVESPA
03.09.2021,116.933,710,IBOVESPA
02.09.2021,116.677,711,IBOVESPA
01.09.2021,119.396,712,IBOVESPA
31.08.2021,118.781,713,IBOVESPA
30.08.2021,119.74,714,IBOVESPA
27.08.2021,120.678,715,IBOVESPA
26.08.2021,118.724,716,IBOVESPA
25.08.2021,120.818,717,IBOVESPA
24.08.2021,120.211,718,IBOVESPA
23.08.2021,117.472,719,IBOVESPA
20.08.2021,118.053,720,IBOVESPA
19.08.2021,117.165,721,IBOVESPA
18.08.2021,116.643,722,IBOVESPA
17.08.2021,117.904,723,IBOVESPA
16.08.2021,119.18,724,IBOVESPA
13.08.2021,121.194,725,IBOVESPA
12.08.2021,120.701,726,IBOVESPA
11.08.2021,122.056,727,IBOVESPA
10.08.2021,122.202,728,IBOVESPA
09.08.2021,123.019,729,IBOVESPA
06.08.2021,122.81,730,IBOVESPA
05.08.2021,121.633,731,IBOVESPA
04.08.2021,121.801,732,IBOVESPA
03.08.2021,123.577,733,IBOVESPA
02.08.2021,122.516,734,IBOVESPA
30.07.2021,121.801,735,IBOVESPA
29.07.2021,125.675,736,IBOVESPA
28.07.2021,126.286,737,IBOVESPA
27.07.2021,124.612,738,IBOVESPA
26.07.2021,126.004,739,IBOVESPA
23.07.2021,125.053,740,IBOVESPA
22.07.2021,126.147,741,IBOVESPA
21.07.2021,125.929,742,IBOVESPA
20.07.2021,125.401,743,IBOVESPA
19.07.2021,124.395,744,IBOVESPA
16.07.2021,125.96,745,IBOVESPA
15.07.2021,127.468,746,IBOVESPA
14.07.2021,128.407,747,IBOVESPA
13.07.2021,128.168,748,IBOVESPA
12.07.2021,127.594,749,IBOVESPA
08.07.2021,125.428,750,IBOVESPA
07.07.2021,127.019,751,IBOVESPA
06.07.2021,125.095,752,IBOVESPA
05.07.2021,126.92,753,IBOVESPA
02.07.2021,127.622,754,IBOVESPA
01.07.2021,125.666,755,IBOVESPA
30.06.2021,126.802,756,IBOVESPA
29.06.2021,127.327,757,IBOVESPA
28.06.2021,127.429,758,IBOVESPA
25.06.2021,127.256,759,IBOVESPA
24.06.2021,129.514,760,IBOVESPA
23.06.2021,128.428,761,IBOVESPA
22.06.2021,128.767,762,IBOVESPA
21.06.2021,129.265,763,IBOVESPA
18.06.2021,128.405,764,IBOVESPA
17.06.2021,128.057,765,IBOVESPA
16.06.2021,129.259,766,IBOVESPA
15.06.2021,130.091,767,IBOVESPA
14.06.2021,130.208,768,IBOVESPA
11.06.2021,129.441,769,IBOVESPA
10.06.2021,130.076,770,IBOVESPA
09.06.2021,129.907,771,IBOVESPA
08.06.2021,129.787,772,IBOVESPA
07.06.2021,130.776,773,IBOVESPA
04.06.2021,130.126,774,IBOVESPA
02.06.2021,129.601,775,IBOVESPA
01.06.2021,128.267,776,IBOVESPA
31.05.2021,126.216,777,IBOVESPA
28.05.2021,125.561,778,IBOVESPA
27.05.2021,124.367,779,IBOVESPA
26.05.2021,123.989,780,IBOVESPA
25.05.2021,122.988,781,IBOVESPA
24.05.2021,124.032,782,IBOVESPA
21.05.2021,122.592,783,IBOVESPA
20.05.2021,122.701,784,IBOVESPA
19.05.2021,122.636,785,IBOVESPA
18.05.2021,122.98,786,IBOVESPA
17.05.2021,122.938,787,IBOVESPA
14.05.2021,121.881,788,IBOVESPA
13.05.2021,120.706,789,IBOVESPA
12.05.2021,119.71,790,IBOVESPA
11.05.2021,122.964,791,IBOVESPA
10.05.2021,121.909,792,IBOVESPA
07.05.2021,122.038,793,IBOVESPA
06.05.2021,119.921,794,IBOVESPA
05.05.2021,119.564,795,IBOVESPA
04.05.2021,117.712,796,IBOVESPA
03.05.2021,119.209,797,IBOVESPA
30.04.2021,118.894,798,IBOVESPA
29.04.2021,120.066,799,IBOVESPA
28.04.2021,121.053,800,IBOVESPA
27.04.2021,119.388,801,IBOVESPA
26.04.2021,120.595,802,IBOVESPA
23.04.2021,120.53,803,IBOVESPA
22.04.2021,119.371,804,IBOVESPA
20.04.2021,120.062,805,IBOVESPA
19.04.2021,120.934,806,IBOVESPA
16.04.2021,121.114,807,IBOVESPA
15.04.2021,120.701,808,IBOVESPA
14.04.2021,120.295,809,IBOVESPA
13.04.2021,119.297,810,IBOVESPA
12.04.2021,118.812,811,IBOVESPA
09.04.2021,117.67,812,IBOVESPA
08.04.2021,118.313,813,IBOVESPA
07.04.2021,117.624,814,IBOVESPA
06.04.2021,117.499,815,IBOVESPA
05.04.2021,117.518,816,IBOVESPA
01.04.2021,115.253,817,IBOVESPA
31.03.2021,116.634,818,IBOVESPA
30.03.2021,116.85,819,IBOVESPA
29.03.2021,115.419,820,IBOVESPA
26.03.2021,114.781,821,IBOVESPA
25.03.2021,113.75,822,IBOVESPA
24.03.2021,112.064,823,IBOVESPA
23.03.2021,113.262,824,IBOVESPA
22.03.2021,114.979,825,IBOVESPA
19.03.2021,116.222,826,IBOVESPA
18.03.2021,114.835,827,IBOVESPA
17.03.2021,116.549,828,IBOVESPA
16.03.2021,114.019,829,IBOVESPA
15.03.2021,114.851,830,IBOVESPA
12.03.2021,114.16,831,IBOVESPA
11.03.2021,114.984,832,IBOVESPA
10.03.2021,112.776,833,IBOVESPA
09.03.2021,111.331,834,IBOVESPA
08.03.2021,110.612,835,IBOVESPA
05.03.2021,115.202,836,IBOVESPA
04.03.2021,112.69,837,IBOVESPA
03.03.2021,111.184,838,IBOVESPA
02.03.2021,111.54,839,IBOVESPA
01.03.2021,110.335,840,IBOVESPA
26.02.2021,110.035,841,IBOVESPA
25.02.2021,112.256,842,IBOVESPA
24.02.2021,115.668,843,IBOVESPA
23.02.2021,115.227,844,IBOVESPA
22.02.2021,112.668,845,IBOVESPA
19.02.2021,118.431,846,IBOVESPA
18.02.2021,119.199,847,IBOVESPA
17.02.2021,120.356,848,IBOVESPA
12.02.2021,119.429,849,IBOVESPA
11.02.2021,119.3,850,IBOVESPA
10.02.2021,118.435,851,IBOVESPA
09.02.2021,119.472,852,IBOVESPA
08.02.2021,119.696,853,IBOVESPA
05.02.2021,120.24,854,IBOVESPA
04.02.2021,119.261,855,IBOVESPA
03.02.2021,119.725,856,IBOVESPA
02.02.2021,118.234,857,IBOVESPA
01.02.2021,117.518,858,IBOVESPA
29.01.2021,115.068,859,IBOVESPA
28.01.2021,118.883,860,IBOVESPA
27.01.2021,115.882,861,IBOVESPA
26.01.2021,116.464,862,IBOVESPA
22.01.2021,117.38,863,IBOVESPA
21.01.2021,118.329,864,IBOVESPA
20.01.2021,119.646,865,IBOVESPA
19.01.2021,120.636,866,IBOVESPA
18.01.2021,121.242,867,IBOVESPA
15.01.2021,120.349,868,IBOVESPA
14.01.2021,123.481,869,IBOVESPA
13.01.2021,121.933,870,IBOVESPA
12.01.2021,123.998,871,IBOVESPA
11.01.2021,123.255,872,IBOVESPA
08.01.2021,125.077,873,IBOVESPA
07.01.2021,122.386,874,IBOVESPA
06.01.2021,119.1,875,IBOVESPA
05.01.2021,119.376,876,IBOVESPA
04.01.2021,118.855,877,IBOVESPA
30.12.2020,119.017,878,IBOVESPA
29.12.2020,119.409,879,IBOVESPA
28.12.2020,119.124,880,IBOVESPA
23.12.2020,117.807,881,IBOVESPA
22.12.2020,116.636,882,IBOVESPA
21.12.2020,115.823,883,IBOVESPA
18.12.2020,118.024,884,IBOVESPA
17.12.2020,118.401,885,IBOVESPA
16.12.2020,117.857,886,IBOVESPA
15.12.2020,116.149,887,IBOVESPA
14.12.2020,114.611,888,IBOVESPA
11.12.2020,115.128,889,IBOVESPA
10.12.2020,115.129,890,IBOVESPA
09.12.2020,113.001,891,IBOVESPA
08.12.2020,113.793,892,IBOVESPA
07.12.2020,113.59,893,IBOVESPA
04.12.2020,113.75,894,IBOVESPA
03.12.2020,112.292,895,IBOVESPA
02.12.2020,111.879,896,IBOVESPA
01.12.2020,111.4,897,IBOVESPA
30.11.2020,108.893,898,IBOVESPA
27.11.2020,110.575,899,IBOVESPA
26.11.2020,110.227,900,IBOVESPA
25.11.2020,110.133,901,IBOVESPA
24.11.2020,109.786,902,IBOVESPA
23.11.2020,107.379,903,IBOVESPA
20.11.2020,106.042,904,IBOVESPA
19.11.2020,106.67,905,IBOVESPA
18.11.2020,106.119,906,IBOVESPA
17.11.2020,107.249,907,IBOVESPA
16.11.2020,106.43,908,IBOVESPA
13.11.2020,104.723,909,IBOVESPA
12.11.2020,102.507,910,IBOVESPA
11.11.2020,104.809,911,IBOVESPA
10.11.2020,105.067,912,IBOVESPA
09.11.2020,103.515,913,IBOVESPA
06.11.2020,100.925,914,IBOVESPA
05.11.2020,100.751,915,IBOVESPA
04.11.2020,97.867,916,IBOVESPA
03.11.2020,95.98,917,IBOVESPA
30.10.2020,93.952,918,IBOVESPA
29.10.2020,96.582,919,IBOVESPA
28.10.2020,95.369,920,IBOVESPA
27.10.2020,99.606,921,IBOVESPA
26.10.2020,101.017,922,IBOVESPA
23.10.2020,101.26,923,IBOVESPA
22.10.2020,101.918,924,IBOVESPA
21.10.2020,100.552,925,IBOVESPA
20.10.2020,100.54,926,IBOVESPA
19.10.2020,98.658,927,IBOVESPA
16.10.2020,98.309,928,IBOVESPA
15.10.2020,99.054,929,IBOVESPA
14.10.2020,99.334,930,IBOVESPA
13.10.2020,98.503,931,IBOVESPA
09.10.2020,97.483,932,IBOVESPA
08.10.2020,97.92,933,IBOVESPA
07.10.2020,95.526,934,IBOVESPA
06.10.2020,95.615,935,IBOVESPA
05.10.2020,96.089,936,IBOVESPA
02.10.2020,94.016,937,IBOVESPA
01.10.2020,95.479,938,IBOVESPA
30.09.2020,94.603,939,IBOVESPA
29.09.2020,93.58,940,IBOVESPA
28.09.2020,94.666,941,IBOVESPA
25.09.2020,96.999,942,IBOVESPA
24.09.2020,97.012,943,IBOVESPA
23.09.2020,95.735,944,IBOVESPA
22.09.2020,97.294,945,IBOVESPA
21.09.2020,96.991,946,IBOVESPA
18.09.2020,98.29,947,IBOVESPA
17.09.2020,100.098,948,IBOVESPA
16.09.2020,99.676,949,IBOVESPA
15.09.2020,100.298,950,IBOVESPA
14.09.2020,100.275,951,IBOVESPA
11.09.2020,98.363,952,IBOVESPA
10.09.2020,98.835,953,IBOVESPA
09.09.2020,101.292,954,IBOVESPA
08.09.2020,100.05,955,IBOVESPA
04.09.2020,101.242,956,IBOVESPA
03.09.2020,100.721,957,IBOVESPA
02.09.2020,101.911,958,IBOVESPA
01.09.2020,102.168,959,IBOVESPA
31.08.2020,99.369,960,IBOVESPA
28.08.2020,102.143,961,IBOVESPA
27.08.2020,100.624,962,IBOVESPA
26.08.2020,100.627,963,IBOVESPA
25.08.2020,102.118,964,IBOVESPA
24.08.2020,102.298,965,IBOVESPA
21.08.2020,101.521,966,IBOVESPA
20.08.2020,101.468,967,IBOVESPA
19.08.2020,100.854,968,IBOVESPA
18.08.2020,102.065,969,IBOVESPA
17.08.2020,99.595,970,IBOVESPA
14.08.2020,101.353,971,IBOVESPA
13.08.2020,100.461,972,IBOVESPA
12.08.2020,102.118,973,IBOVESPA
11.08.2020,102.174,974,IBOVESPA
10.08.2020,103.444,975,IBOVESPA
07.08.2020,102.776,976,IBOVESPA
06.08.2020,104.126,977,IBOVESPA
05.08.2020,102.802,978,IBOVESPA
04.08.2020,101.216,979,IBOVESPA
03.08.2020,102.83,980,IBOVESPA
31.07.2020,102.912,981,IBOVESPA
30.07.2020,105.009,982,IBOVESPA
29.07.2020,105.605,983,IBOVESPA
28.07.2020,104.109,984,IBOVESPA
27.07.2020,104.477,985,IBOVESPA
24.07.2020,102.382,986,IBOVESPA
23.07.2020,102.293,987,IBOVESPA
22.07.2020,104.29,988,IBOVESPA
21.07.2020,104.31,989,IBOVESPA
20.07.2020,104.426,990,IBOVESPA
17.07.2020,102.888,991,IBOVESPA
16.07.2020,100.553,992,IBOVESPA
15.07.2020,101.791,993,IBOVESPA
14.07.2020,100.44,994,IBOVESPA
13.07.2020,98.697,995,IBOVESPA
10.07.2020,100.032,996,IBOVESPA
09.07.2020,99.16,997,IBOVESPA
08.07.2020,99.77,998,IBOVESPA
07.07.2020,97.761,999,IBOVESPA
06.07.2020,98.937,1000,IBOVESPA
03.07.2020,96.765,1001,IBOVESPA
02.07.2020,96.235,1002,IBOVESPA
01.07.2020,96.203,1003,IBOVESPA
30.06.2020,95.056,1004,IBOVESPA
29.06.2020,95.735,1005,IBOVESPA
26.06.2020,93.834,1006,IBOVESPA
25.06.2020,95.983,1007,IBOVESPA
24.06.2020,94.377,1008,IBOVESPA
23.06.2020,95.975,1009,IBOVESPA
22.06.2020,95.336,1010,IBOVESPA
19.06.2020,96.572,1011,IBOVESPA
18.06.2020,96.125,1012,IBOVESPA
17.06.2020,95.547,1013,IBOVESPA
16.06.2020,93.531,1014,IBOVESPA
15.06.2020,92.376,1015,IBOVESPA
12.06.2020,92.795,1016,IBOVESPA
10.06.2020,94.686,1017,IBOVESPA
09.06.2020,96.747,1018,IBOVESPA
08.06.2020,97.645,1019,IBOVESPA
05.06.2020,94.637,1020,IBOVESPA
04.06.2020,93.829,1021,IBOVESPA
03.06.2020,93.002,1022,IBOVESPA
02.06.2020,91.046,1023,IBOVESPA
01.06.2020,88.62,1024,IBOVESPA
29.05.2020,87.403,1025,IBOVESPA
28.05.2020,86.949,1026,IBOVESPA
27.05.2020,87.946,1027,IBOVESPA
26.05.2020,85.469,1028,IBOVESPA
25.05.2020,85.663,1029,IBOVESPA
22.05.2020,82.173,1030,IBOVESPA
21.05.2020,83.027,1031,IBOVESPA
20.05.2020,81.319,1032,IBOVESPA
19.05.2020,80.742,1033,IBOVESPA
18.05.2020,81.194,1034,IBOVESPA
15.05.2020,77.557,1035,IBOVESPA
14.05.2020,79.011,1036,IBOVESPA
13.05.2020,77.772,1037,IBOVESPA
12.05.2020,77.872,1038,IBOVESPA
11.05.2020,79.065,1039,IBOVESPA
08.05.2020,80.263,1040,IBOVESPA
07.05.2020,78.119,1041,IBOVESPA
06.05.2020,79.064,1042,IBOVESPA
05.05.2020,79.471,1043,IBOVESPA
04.05.2020,78.876,1044,IBOVESPA
30.04.2020,80.506,1045,IBOVESPA
29.04.2020,83.171,1046,IBOVESPA
28.04.2020,81.312,1047,IBOVESPA
27.04.2020,78.239,1048,IBOVESPA
24.04.2020,75.331,1049,IBOVESPA
23.04.2020,79.673,1050,IBOVESPA
22.04.2020,80.687,1051,IBOVESPA
20.04.2020,78.973,1052,IBOVESPA
17.04.2020,78.99,1053,IBOVESPA
16.04.2020,77.812,1054,IBOVESPA
15.04.2020,78.831,1055,IBOVESPA
14.04.2020,79.918,1056,IBOVESPA
13.04.2020,78.836,1057,IBOVESPA
09.04.2020,77.682,1058,IBOVESPA
08.04.2020,78.625,1059,IBOVESPA
07.04.2020,76.358,1060,IBOVESPA
06.04.2020,74.073,1061,IBOVESPA
03.04.2020,69.538,1062,IBOVESPA
02.04.2020,72.253,1063,IBOVESPA
01.04.2020,70.967,1064,IBOVESPA
31.03.2020,73.02,1065,IBOVESPA
30.03.2020,74.639,1066,IBOVESPA
27.03.2020,73.429,1067,IBOVESPA
26.03.2020,77.71,1068,IBOVESPA
25.03.2020,74.956,1069,IBOVESPA
24.03.2020,69.729,1070,IBOVESPA
23.03.2020,63.57,1071,IBOVESPA
20.03.2020,67.069,1072,IBOVESPA
19.03.2020,68.332,1073,IBOVESPA
18.03.2020,66.895,1074,IBOVESPA
17.03.2020,74.617,1075,IBOVESPA
16.03.2020,71.168,1076,IBOVESPA
13.03.2020,82.678,1077,IBOVESPA
12.03.2020,72.583,1078,IBOVESPA
11.03.2020,85.171,1079,IBOVESPA
10.03.2020,92.214,1080,IBOVESPA
09.03.2020,86.067,1081,IBOVESPA
06.03.2020,97.997,1082,IBOVESPA
05.03.2020,102.233,1083,IBOVESPA
04.03.2020,107.224,1084,IBOVESPA
03.03.2020,105.537,1085,IBOVESPA
02.03.2020,106.625,1086,IBOVESPA
28.02.2020,104.172,1087,IBOVESPA
27.02.2020,102.984,1088,IBOVESPA
26.02.2020,105.718,1089,IBOVESPA
21.02.2020,113.681,1090,IBOVESPA
20.02.2020,114.586,1091,IBOVESPA
19.02.2020,116.518,1092,IBOVESPA
18.02.2020,114.977,1093,IBOVESPA
17.02.2020,115.309,1094,IBOVESPA
14.02.2020,114.381,1095,IBOVESPA
13.02.2020,115.662,1096,IBOVESPA
12.02.2020,116.674,1097,IBOVESPA
11.02.2020,115.371,1098,IBOVESPA
10.02.2020,112.57,1099,IBOVESPA
07.02.2020,113.77,1100,IBOVESPA
06.02.2020,115.19,1101,IBOVESPA
05.02.2020,116.028,1102,IBOVESPA
04.02.2020,115.557,1103,IBOVESPA
03.02.2020,114.629,1104,IBOVESPA
31.01.2020,113.761,1105,IBOVESPA
30.01.2020,115.528,1106,IBOVESPA
29.01.2020,115.385,1107,IBOVESPA
28.01.2020,116.479,1108,IBOVESPA
27.01.2020,114.482,1109,IBOVESPA
24.01.2020,118.376,1110,IBOVESPA
23.01.2020,119.528,1111,IBOVESPA
22.01.2020,118.391,1112,IBOVESPA
21.01.2020,117.026,1113,IBOVESPA
20.01.2020,118.862,1114,IBOVESPA
17.01.2020,118.478,1115,IBOVESPA
16.01.2020,116.704,1116,IBOVESPA
15.01.2020,116.414,1117,IBOVESPA
14.01.2020,117.632,1118,IBOVESPA
13.01.2020,117.325,1119,IBOVESPA
10.01.2020,115.503,1120,IBOVESPA
09.01.2020,115.947,1121,IBOVESPA
08.01.2020,116.247,1122,IBOVESPA
07.01.2020,116.662,1123,IBOVESPA
06.01.2020,116.878,1124,IBOVESPA
03.01.2020,117.707,1125,IBOVESPA
02.01.2020,118.573,1126,IBOVESPA
30.12.2019,115.645,1127,IBOVESPA
27.12.2019,116.534,1128,IBOVESPA
26.12.2019,117.203,1129,IBOVESPA
23.12.2019,115.863,1130,IBOVESPA
20.12.2019,115.121,1131,IBOVESPA
19.12.2019,115.131,1132,IBOVESPA
18.12.2019,114.315,1133,IBOVESPA
17.12.2019,112.616,1134,IBOVESPA
16.12.2019,111.896,1135,IBOVESPA
13.12.2019,112.565,1136,IBOVESPA
12.12.2019,112.2,1137,IBOVESPA
11.12.2019,110.964,1138,IBOVESPA
10.12.2019,110.672,1139,IBOVESPA
09.12.2019,110.977,1140,IBOVESPA
06.12.2019,111.126,1141,IBOVESPA
05.12.2019,110.622,1142,IBOVESPA
04.12.2019,110.301,1143,IBOVESPA
03.12.2019,108.956,1144,IBOVESPA
02.12.2019,108.928,1145,IBOVESPA
29.11.2019,108.233,1146,IBOVESPA
28.11.2019,108.29,1147,IBOVESPA
27.11.2019,107.708,1148,IBOVESPA
26.11.2019,107.059,1149,IBOVESPA
25.11.2019,108.424,1150,IBOVESPA
22.11.2019,108.692,1151,IBOVESPA
21.11.2019,107.497,1152,IBOVESPA
19.11.2019,105.864,1153,IBOVESPA
18.11.2019,106.269,1154,IBOVESPA
14.11.2019,106.557,1155,IBOVESPA
13.11.2019,106.06,1156,IBOVESPA
12.11.2019,106.751,1157,IBOVESPA
11.11.2019,108.367,1158,IBOVESPA
08.11.2019,107.629,1159,IBOVESPA
07.11.2019,109.581,1160,IBOVESPA
06.11.2019,108.36,1161,IBOVESPA
05.11.2019,108.719,1162,IBOVESPA
04.11.2019,108.779,1163,IBOVESPA
01.11.2019,108.196,1164,IBOVESPA
31.10.2019,107.22,1165,IBOVESPA
30.10.2019,108.408,1166,IBOVESPA
29.10.2019,107.556,1167,IBOVESPA
28.10.2019,108.187,1168,IBOVESPA
25.10.2019,107.364,1169,IBOVESPA
24.10.2019,106.986,1170,IBOVESPA
23.10.2019,107.544,1171,IBOVESPA
22.10.2019,107.381,1172,IBOVESPA
21.10.2019,106.022,1173,IBOVESPA
18.10.2019,104.729,1174,IBOVESPA
17.10.2019,105.016,1175,IBOVESPA
16.10.2019,105.423,1176,IBOVESPA
15.10.2019,104.49,1177,IBOVESPA
14.10.2019,104.302,1178,IBOVESPA
11.10.2019,103.832,1179,IBOVESPA
10.10.2019,101.817,1180,IBOVESPA
09.10.2019,101.249,1181,IBOVESPA
08.10.2019,99.981,1182,IBOVESPA
07.10.2019,100.573,1183,IBOVESPA
04.10.2019,102.551,1184,IBOVESPA
03.10.2019,101.516,1185,IBOVESPA
02.10.2019,101.031,1186,IBOVESPA
01.10.2019,104.053,1187,IBOVESPA
30.09.2019,104.745,1188,IBOVESPA
27.09.2019,105.078,1189,IBOVESPA
26.09.2019,105.319,1190,IBOVESPA
25.09.2019,104.481,1191,IBOVESPA
24.09.2019,103.876,1192,IBOVESPA
23.09.2019,104.638,1193,IBOVESPA
20.09.2019,104.817,1194,IBOVESPA
19.09.2019,104.339,1195,IBOVESPA
18.09.2019,104.532,1196,IBOVESPA
17.09.2019,104.617,1197,IBOVESPA
16.09.2019,103.68,1198,IBOVESPA
13.09.2019,103.501,1199,IBOVESPA
12.09.2019,104.371,1200,IBOVESPA
11.09.2019,103.446,1201,IBOVESPA
10.09.2019,103.032,1202,IBOVESPA
09.09.2019,103.181,1203,IBOVESPA
06.09.2019,102.935,1204,IBOVESPA
05.09.2019,102.243,1205,IBOVESPA
04.09.2019,101.201,1206,IBOVESPA
03.09.2019,99.681,1207,IBOVESPA
02.09.2019,100.626,1208,IBOVESPA
30.08.2019,101.135,1209,IBOVESPA
29.08.2019,100.524,1210,IBOVESPA
28.08.2019,98.194,1211,IBOVESPA
27.08.2019,97.276,1212,IBOVESPA
26.08.2019,96.43,1213,IBOVESPA
23.08.2019,97.667,1214,IBOVESPA
22.08.2019,100.011,1215,IBOVESPA
21.08.2019,101.202,1216,IBOVESPA
20.08.2019,99.222,1217,IBOVESPA
19.08.2019,99.469,1218,IBOVESPA
16.08.2019,99.806,1219,IBOVESPA
15.08.2019,99.057,1220,IBOVESPA
14.08.2019,100.258,1221,IBOVESPA
13.08.2019,103.299,1222,IBOVESPA
12.08.2019,101.915,1223,IBOVESPA
09.08.2019,103.996,1224,IBOVESPA
08.08.2019,104.115,1225,IBOVESPA
07.08.2019,102.782,1226,IBOVESPA
06.08.2019,102.164,1227,IBOVESPA
05.08.2019,100.098,1228,IBOVESPA
02.08.2019,102.674,1229,IBOVESPA
01.08.2019,102.126,1230,IBOVESPA
31.07.2019,101.812,1231,IBOVESPA
30.07.2019,102.933,1232,IBOVESPA
29.07.2019,103.483,1233,IBOVESPA
26.07.2019,102.819,1234,IBOVESPA
25.07.2019,102.655,1235,IBOVESPA
24.07.2019,104.12,1236,IBOVESPA
23.07.2019,103.704,1237,IBOVESPA
22.07.2019,103.949,1238,IBOVESPA
19.07.2019,103.452,1239,IBOVESPA
18.07.2019,104.717,1240,IBOVESPA
17.07.2019,103.856,1241,IBOVESPA
16.07.2019,103.775,1242,IBOVESPA
15.07.2019,103.803,1243,IBOVESPA
12.07.2019,103.906,1244,IBOVESPA
11.07.2019,105.146,1245,IBOVESPA
10.07.2019,105.817,1246,IBOVESPA
08.07.2019,104.53,1247,IBOVESPA
05.07.2019,104.089,1248,IBOVESPA
04.07.2019,103.636,1249,IBOVESPA
03.07.2019,102.043,1250,IBOVESPA
02.07.2019,100.605,1251,IBOVESPA
01.07.2019,101.34,1252,IBOVESPA
28.06.2019,100.967,1253,IBOVESPA
27.06.2019,100.724,1254,IBOVESPA
26.06.2019,100.689,1255,IBOVESPA
25.06.2019,100.093,1256,IBOVESPA
24.06.2019,102.062,1257,IBOVESPA
21.06.2019,102.013,1258,IBOVESPA
19.06.2019,100.303,1259,IBOVESPA
18.06.2019,99.404,1260,IBOVESPA
17.06.2019,97.623,1261,IBOVESPA
14.06.2019,98.04,1262,IBOVESPA
13.06.2019,98.774,1263,IBOVESPA
12.06.2019,98.321,1264,IBOVESPA
11.06.2019,98.96,1265,IBOVESPA
10.06.2019,97.467,1266,IBOVESPA
07.06.2019,97.821,1267,IBOVESPA
06.06.2019,97.205,1268,IBOVESPA
05.06.2019,95.999,1269,IBOVESPA
04.06.2019,97.38,1270,IBOVESPA
03.06.2019,97.02,1271,IBOVESPA
31.05.2019,97.03,1272,IBOVESPA
30.05.2019,97.457,1273,IBOVESPA
29.05.2019,96.567,1274,IBOVESPA
28.05.2019,96.393,1275,IBOVESPA
27.05.2019,94.864,1276,IBOVESPA
24.05.2019,93.628,1277,IBOVESPA
23.05.2019,93.91,1278,IBOVESPA
22.05.2019,94.361,1279,IBOVESPA
21.05.2019,94.485,1280,IBOVESPA
20.05.2019,91.946,1281,IBOVESPA
17.05.2019,89.993,1282,IBOVESPA
16.05.2019,90.024,1283,IBOVESPA
15.05.2019,91.623,1284,IBOVESPA
14.05.2019,92.092,1285,IBOVESPA
13.05.2019,91.727,1286,IBOVESPA
10.05.2019,94.258,1287,IBOVESPA
09.05.2019,94.808,1288,IBOVESPA
08.05.2019,95.597,1289,IBOVESPA
07.05.2019,94.389,1290,IBOVESPA
06.05.2019,95.009,1291,IBOVESPA
03.05.2019,96.008,1292,IBOVESPA
02.05.2019,95.528,1293,IBOVESPA
30.04.2019,96.353,1294,IBOVESPA
29.04.2019,96.188,1295,IBOVESPA
26.04.2019,96.236,1296,IBOVESPA
25.04.2019,96.552,1297,IBOVESPA
24.04.2019,95.045,1298,IBOVESPA
23.04.2019,95.923,1299,IBOVESPA
22.04.2019,94.588,1300,IBOVESPA
18.04.2019,94.578,1301,IBOVESPA
17.04.2019,93.285,1302,IBOVESPA
16.04.2019,94.333,1303,IBOVESPA
15.04.2019,93.083,1304,IBOVESPA
12.04.2019,92.875,1305,IBOVESPA
11.04.2019,94.755,1306,IBOVESPA
10.04.2019,95.953,1307,IBOVESPA
09.04.2019,96.292,1308,IBOVESPA
08.04.2019,97.369,1309,IBOVESPA
05.04.2019,97.108,1310,IBOVESPA
04.04.2019,96.313,1311,IBOVESPA
03.04.2019,94.491,1312,IBOVESPA
02.04.2019,95.387,1313,IBOVESPA
01.04.2019,96.054,1314,IBOVESPA
